id,monkey_id,iop,icp,torch_present,scan_shape,constructed_filepath,training,oct_present,tiff_present,original scan folder (OCT),original scan folder (tiff),original scan file,scan date,scan time,eyeball (od or os),scan area,scan notes,handler,eric notes,exists
84,1,50,44,TRUE,"[512, 512, 2048]",monkey_1_4.25.13/raw bog and tiffs/icpsuperduperhigh/50/1.oct,TRUE,TRUE,TRUE,monkey_1_4.25.13/raw bog and tiffs/icpsuperduperhigh/50,monkey_1_4.25.13/'raw bog and tiffs'/icpsuperduperhigh/50,1,04/25/2013,15:44,OS,5x5,,zixiao,,TRUE
85,1,50,44,TRUE,"[512, 512, 2048]",monkey_1_4.25.13/raw bog and tiffs/icpsuperduperhigh/50/2.oct,TRUE,TRUE,TRUE,monkey_1_4.25.13/raw bog and tiffs/icpsuperduperhigh/50,monkey_1_4.25.13/'raw bog and tiffs'/icpsuperduperhigh/50,2,04/25/2013,15:45,OS,5x5,,zixiao,,TRUE
86,1,50,44,TRUE,"[512, 512, 2048]",monkey_1_4.25.13/raw bog and tiffs/icpsuperduperhigh/50/3.oct,TRUE,TRUE,TRUE,monkey_1_4.25.13/raw bog and tiffs/icpsuperduperhigh/50,monkey_1_4.25.13/'raw bog and tiffs'/icpsuperduperhigh/50,3,04/25/2013,15:46,OS,5x5,,zixiao,,TRUE
87,1,50,41,TRUE,"[512, 512, 2048]",monkey_1_4.25.13/raw bog and tiffs/icpsuperduperhigh/50/4.oct,TRUE,TRUE,TRUE,monkey_1_4.25.13/raw bog and tiffs/icpsuperduperhigh/50,monkey_1_4.25.13/'raw bog and tiffs'/icpsuperduperhigh/50,4,04/25/2013,15:49,OS,3x3,,zixiao,,TRUE
88,1,50,43,TRUE,"[512, 512, 2048]",monkey_1_4.25.13/raw bog and tiffs/icpsuperduperhigh/50/5.oct,TRUE,TRUE,TRUE,monkey_1_4.25.13/raw bog and tiffs/icpsuperduperhigh/50,monkey_1_4.25.13/'raw bog and tiffs'/icpsuperduperhigh/50,5,04/25/2013,15:50,OS,3x3,,zixiao,,TRUE
89,1,30,45,TRUE,"[512, 512, 2048]",monkey_1_4.25.13/raw bog and tiffs/icpsuperduperhigh/30/5.oct,TRUE,TRUE,TRUE,monkey_1_4.25.13/raw bog and tiffs/icpsuperduperhigh/30,monkey_1_4.25.13/'raw bog and tiffs'/icpsuperduperhigh/30,5,04/25/2013,15:51,OS,5x5,redo from previous fluctuating ICP at this IOP,zixiao,,TRUE
90,1,30,41,TRUE,"[512, 512, 2048]",monkey_1_4.25.13/raw bog and tiffs/icpsuperduperhigh/30/6.oct,TRUE,TRUE,TRUE,monkey_1_4.25.13/raw bog and tiffs/icpsuperduperhigh/30,monkey_1_4.25.13/'raw bog and tiffs'/icpsuperduperhigh/30,6,04/25/2013,15:53,OS,5x5,,zixiao,,TRUE
91,1,30,38,TRUE,"[512, 512, 2048]",monkey_1_4.25.13/raw bog and tiffs/icpsuperduperhigh/30/7.oct,TRUE,TRUE,TRUE,monkey_1_4.25.13/raw bog and tiffs/icpsuperduperhigh/30,monkey_1_4.25.13/'raw bog and tiffs'/icpsuperduperhigh/30,7,04/25/2013,15:54,OS,3x3,,zixiao,,TRUE
92,1,30,45,TRUE,"[512, 512, 2048]",monkey_1_4.25.13/raw bog and tiffs/icpsuperduperhigh/30/8.oct,TRUE,TRUE,TRUE,monkey_1_4.25.13/raw bog and tiffs/icpsuperduperhigh/30,monkey_1_4.25.13/'raw bog and tiffs'/icpsuperduperhigh/30,8,04/25/2013,15:55,OS,3x3,,zixiao,,TRUE
93,1,5,43,FALSE,,,FALSE,TRUE,"""bad""",monkey_1_4.25.13/raw bog and tiffs/icpsuperduperhigh/5,monkey_1_4.25.13/'raw bog and tiffs'/icpsuperduperhigh/5,1,04/25/2013,15:58,OS,5x5,,zixiao,,FALSE
94,1,5,44,FALSE,,,FALSE,TRUE,"""bad""",monkey_1_4.25.13/raw bog and tiffs/icpsuperduperhigh/5,monkey_1_4.25.13/'raw bog and tiffs'/icpsuperduperhigh/5,2,04/25/2013,16:00,OS,5x5,,zixiao,,FALSE
95,1,5,44,FALSE,,,FALSE,TRUE,"""bad""",monkey_1_4.25.13/raw bog and tiffs/icpsuperduperhigh/5,monkey_1_4.25.13/'raw bog and tiffs'/icpsuperduperhigh/5,3,04/25/2013,16:01,OS,5x5,,zixiao,,FALSE
96,1,5,44,TRUE,"[512, 512, 2048]",monkey_1_4.25.13/raw bog and tiffs/icpsuperduperhigh/5/4.oct,TRUE,TRUE,TRUE,monkey_1_4.25.13/raw bog and tiffs/icpsuperduperhigh/5,monkey_1_4.25.13/'raw bog and tiffs'/icpsuperduperhigh/5,4,04/25/2013,16:02,OS,3x3,,zixiao,,TRUE
97,1,5,44,FALSE,,,FALSE,TRUE,"""bad""",monkey_1_4.25.13/raw bog and tiffs/icpsuperduperhigh/5,monkey_1_4.25.13/'raw bog and tiffs'/icpsuperduperhigh/5,5,04/25/2013,16:04,OS,3x3,,zixiao,,FALSE
98,1,5,44,FALSE,,,FALSE,TRUE,"""bad""",monkey_1_4.25.13/raw bog and tiffs/icpsuperduperhigh/5,monkey_1_4.25.13/'raw bog and tiffs'/icpsuperduperhigh/5,6,04/25/2013,16:05,OS,3x3,,zixiao,,FALSE
99,1,15,2,FALSE,,,FALSE,TRUE,"""bad""",monkey_1_4.25.13/raw bog and tiffs/2mmhg/15,monkey_1_4.25.13/'raw bog and tiffs'/2mmhg/15,1,04/25/2013,16:37,OS,3x3,poor quality,zixiao,,FALSE
100,1,15,2,FALSE,,,FALSE,TRUE,"""bad""",monkey_1_4.25.13/raw bog and tiffs/2mmhg/15,monkey_1_4.25.13/'raw bog and tiffs'/2mmhg/15,2,04/25/2013,16:42,OS,3x3,poor quality,zixiao,,FALSE
101,1,15,2,FALSE,,,FALSE,TRUE,"""bad""",monkey_1_4.25.13/raw bog and tiffs/2mmhg/15,monkey_1_4.25.13/'raw bog and tiffs'/2mmhg/15,3,04/25/2013,,OS,3x3,,,Missing from spreadsheet,FALSE
102,2,15,6,TRUE,"[512, 512, 2048]",monkey_2_8.22.13/raw bog and tiffs/baselineICP/15mmHg/1.oct,TRUE,TRUE,TRUE,monkey_2_8.22.13/raw bog and tiffs/baselineICP/15mmHg,monkey_2_8.22.13/'raw bog and tiffs'/baselineICP/15mmHg,1,08/22/2013,10:28,OD,5x5,,zixiao,,TRUE
103,2,15,3,TRUE,"[512, 512, 2048]",monkey_2_8.22.13/raw bog and tiffs/baselineICP/15mmHg/2.oct,TRUE,TRUE,TRUE,monkey_2_8.22.13/raw bog and tiffs/baselineICP/15mmHg,monkey_2_8.22.13/'raw bog and tiffs'/baselineICP/15mmHg,2,08/22/2013,10:29,OD,5x5,good quality,zixiao,,TRUE
104,2,15,3,TRUE,"[512, 512, 2048]",monkey_2_8.22.13/raw bog and tiffs/baselineICP/15mmHg/3.oct,TRUE,TRUE,TRUE,monkey_2_8.22.13/raw bog and tiffs/baselineICP/15mmHg,monkey_2_8.22.13/'raw bog and tiffs'/baselineICP/15mmHg,3,08/22/2013,10:30,OD,3x3,good quality,zixiao,,TRUE
105,2,15,3,TRUE,"[512, 512, 2048]",monkey_2_8.22.13/raw bog and tiffs/baselineICP/15mmHg/4.oct,TRUE,TRUE,TRUE,monkey_2_8.22.13/raw bog and tiffs/baselineICP/15mmHg,monkey_2_8.22.13/'raw bog and tiffs'/baselineICP/15mmHg,4,08/22/2013,10:31,OD,3x3,good quality,zixiao,,TRUE
106,2,15,3,FALSE,,monkey_2_8.22.13/raw bog and tiffs/baselineICP/15mmHg/5.oct,TRUE,TRUE,TRUE,monkey_2_8.22.13/raw bog and tiffs/baselineICP/15mmHg,monkey_2_8.22.13/'raw bog and tiffs'/baselineICP/15mmHg,5,08/22/2013,10:33,OD,3x3,10 doppler,zixiao,,TRUE
107,2,5,3,TRUE,"[512, 512, 2048]",monkey_2_8.22.13/raw bog and tiffs/baselineICP/5mmHg/1.oct,TRUE,TRUE,TRUE,monkey_2_8.22.13/raw bog and tiffs/baselineICP/5mmHg,monkey_2_8.22.13/'raw bog and tiffs'/baselineICP/5mmHg,1,08/22/2013,10:38,OD,5x5,"poor quality, relative to previous scans",zixiao,,TRUE
108,2,5,2,TRUE,"[512, 512, 2048]",monkey_2_8.22.13/raw bog and tiffs/baselineICP/5mmHg/2.oct,TRUE,TRUE,TRUE,monkey_2_8.22.13/raw bog and tiffs/baselineICP/5mmHg,monkey_2_8.22.13/'raw bog and tiffs'/baselineICP/5mmHg,2,08/22/2013,10:40,OD,5x5,"poor quality, relative to previous scans",zixiao,,TRUE
109,2,5,3,TRUE,"[512, 512, 2048]",monkey_2_8.22.13/raw bog and tiffs/baselineICP/5mmHg/3.oct,TRUE,TRUE,TRUE,monkey_2_8.22.13/raw bog and tiffs/baselineICP/5mmHg,monkey_2_8.22.13/'raw bog and tiffs'/baselineICP/5mmHg,3,08/22/2013,10:41,OD,3x3,"poor quality, relative to previous scans",zixiao,,TRUE
110,2,5,3,TRUE,"[512, 512, 2048]",monkey_2_8.22.13/raw bog and tiffs/baselineICP/5mmHg/4.oct,TRUE,TRUE,TRUE,monkey_2_8.22.13/raw bog and tiffs/baselineICP/5mmHg,monkey_2_8.22.13/'raw bog and tiffs'/baselineICP/5mmHg,4,08/22/2013,10:42,OD,3x3,"poor quality, relative to previous scans",zixiao,,TRUE
111,2,30,2,TRUE,"[512, 512, 2048]",monkey_2_8.22.13/raw bog and tiffs/baselineICP/30mmHg/1.oct,TRUE,TRUE,TRUE,monkey_2_8.22.13/raw bog and tiffs/baselineICP/30mmHg,monkey_2_8.22.13/'raw bog and tiffs'/baselineICP/30mmHg,1,08/22/2013,10:46,OD,5x5,good quality,zixiao,,TRUE
112,2,30,2,TRUE,"[512, 512, 2048]",monkey_2_8.22.13/raw bog and tiffs/baselineICP/30mmHg/2.oct,TRUE,TRUE,TRUE,monkey_2_8.22.13/raw bog and tiffs/baselineICP/30mmHg,monkey_2_8.22.13/'raw bog and tiffs'/baselineICP/30mmHg,2,08/22/2013,10:48,OD,5x5,can see pulse during scanning,zixiao,,TRUE
113,2,30,2,TRUE,"[512, 512, 2048]",monkey_2_8.22.13/raw bog and tiffs/baselineICP/30mmHg/3.oct,TRUE,TRUE,TRUE,monkey_2_8.22.13/raw bog and tiffs/baselineICP/30mmHg,monkey_2_8.22.13/'raw bog and tiffs'/baselineICP/30mmHg,3,08/22/2013,10:49,OD,3x3,,zixiao,,TRUE
114,2,30,2,TRUE,"[512, 512, 2048]",monkey_2_8.22.13/raw bog and tiffs/baselineICP/30mmHg/4.oct,TRUE,TRUE,TRUE,monkey_2_8.22.13/raw bog and tiffs/baselineICP/30mmHg,monkey_2_8.22.13/'raw bog and tiffs'/baselineICP/30mmHg,4,08/22/2013,10:50,OD,3x3,,zixiao,,TRUE
115,2,50,2,TRUE,"[512, 512, 2048]",monkey_2_8.22.13/raw bog and tiffs/baselineICP/50mmHg/1.oct,TRUE,TRUE,TRUE,monkey_2_8.22.13/raw bog and tiffs/baselineICP/50mmHg,monkey_2_8.22.13/'raw bog and tiffs'/baselineICP/50mmHg,1,08/22/2013,10:53,OD,5x5,beautiful,zixiao,,TRUE
116,2,50,2,TRUE,"[512, 512, 2048]",monkey_2_8.22.13/raw bog and tiffs/baselineICP/50mmHg/2.oct,TRUE,TRUE,TRUE,monkey_2_8.22.13/raw bog and tiffs/baselineICP/50mmHg,monkey_2_8.22.13/'raw bog and tiffs'/baselineICP/50mmHg,2,08/22/2013,10:56,OD,5x5,,zixiao,,TRUE
117,2,50,2,TRUE,"[512, 512, 2048]",monkey_2_8.22.13/raw bog and tiffs/baselineICP/50mmHg/3.oct,TRUE,TRUE,TRUE,monkey_2_8.22.13/raw bog and tiffs/baselineICP/50mmHg,monkey_2_8.22.13/'raw bog and tiffs'/baselineICP/50mmHg,3,08/22/2013,10:57,OD,3x3,,zixiao,,TRUE
118,2,50,2,TRUE,"[512, 512, 2048]",monkey_2_8.22.13/raw bog and tiffs/baselineICP/50mmHg/4.oct,TRUE,TRUE,TRUE,monkey_2_8.22.13/raw bog and tiffs/baselineICP/50mmHg,monkey_2_8.22.13/'raw bog and tiffs'/baselineICP/50mmHg,4,08/22/2013,11:00,OD,3x3,,zixiao,,TRUE
119,2,15,6,TRUE,"[512, 512, 2048]",monkey_2_8.22.13/raw bog and tiffs/baseline2/1.oct,TRUE,TRUE,FALSE,monkey_2_8.22.13/raw bog and tiffs/baseline2,monkey_2_8.22.13/'raw bog and tiffs'/baseline2,1,08/22/2013,12:17,OD,5x5,test scan to check for quality after changing ICP,zixiao,,TRUE
120,2,15,3,TRUE,"[512, 512, 2048]",monkey_2_8.22.13/raw bog and tiffs/baseline2/2.oct,TRUE,TRUE,FALSE,monkey_2_8.22.13/raw bog and tiffs/baseline2,monkey_2_8.22.13/'raw bog and tiffs'/baseline2,2,08/22/2013,12:25,OD,5x5,,zixiao,,TRUE
121,2,15,3,TRUE,"[512, 512, 2048]",monkey_2_8.22.13/raw bog and tiffs/baseline2/3.oct,TRUE,TRUE,FALSE,monkey_2_8.22.13/raw bog and tiffs/baseline2,monkey_2_8.22.13/'raw bog and tiffs'/baseline2,3,08/22/2013,12:26,OD,5x5,,zixiao,,TRUE
122,2,15,3,TRUE,"[512, 512, 2048]",monkey_2_8.22.13/raw bog and tiffs/baseline2/4.oct,TRUE,TRUE,FALSE,monkey_2_8.22.13/raw bog and tiffs/baseline2,monkey_2_8.22.13/'raw bog and tiffs'/baseline2,4,08/22/2013,12:27,OD,3x3,,zixiao,,TRUE
123,2,15,3,TRUE,"[512, 512, 2048]",monkey_2_8.22.13/raw bog and tiffs/baseline2/5.oct,TRUE,TRUE,FALSE,monkey_2_8.22.13/raw bog and tiffs/baseline2,monkey_2_8.22.13/'raw bog and tiffs'/baseline2,5,08/22/2013,12:28,OD,3x3,,zixiao,,TRUE
124,2,5,3,TRUE,"[512, 512, 2048]",monkey_2_8.22.13/raw bog and tiffs/baseline2/6.oct,TRUE,TRUE,FALSE,monkey_2_8.22.13/raw bog and tiffs/baseline2,monkey_2_8.22.13/'raw bog and tiffs'/baseline2,6,08/22/2013,12:29,OD,5x5,,zixiao,,TRUE
125,2,5,2,TRUE,"[512, 512, 2048]",monkey_2_8.22.13/raw bog and tiffs/baseline2/7.oct,TRUE,TRUE,FALSE,monkey_2_8.22.13/raw bog and tiffs/baseline2,monkey_2_8.22.13/'raw bog and tiffs'/baseline2,7,08/22/2013,12:30,OD,5x5,,zixiao,,TRUE
126,2,5,3,TRUE,"[512, 512, 2048]",monkey_2_8.22.13/raw bog and tiffs/baseline2/8.oct,TRUE,TRUE,FALSE,monkey_2_8.22.13/raw bog and tiffs/baseline2,monkey_2_8.22.13/'raw bog and tiffs'/baseline2,8,08/22/2013,12:31,OD,3x3,quality decreasing,zixiao,,TRUE
127,2,5,3,TRUE,"[512, 512, 2048]",monkey_2_8.22.13/raw bog and tiffs/baseline2/9.oct,TRUE,TRUE,FALSE,monkey_2_8.22.13/raw bog and tiffs/baseline2,monkey_2_8.22.13/'raw bog and tiffs'/baseline2,9,08/22/2013,12:32,OD,3x3,awful,zixiao,,TRUE
128,2,30,2,TRUE,"[512, 512, 2048]",monkey_2_8.22.13/raw bog and tiffs/baseline2/10.oct,TRUE,TRUE,FALSE,monkey_2_8.22.13/raw bog and tiffs/baseline2,monkey_2_8.22.13/'raw bog and tiffs'/baseline2,10,08/22/2013,12:35,OD,5x5,,zixiao,,TRUE
129,2,30,2,TRUE,"[512, 512, 2048]",monkey_2_8.22.13/raw bog and tiffs/baseline2/11.oct,TRUE,TRUE,FALSE,monkey_2_8.22.13/raw bog and tiffs/baseline2,monkey_2_8.22.13/'raw bog and tiffs'/baseline2,11,08/22/2013,12:37,OD,5x5,,zixiao,,TRUE
130,2,30,2,TRUE,"[512, 512, 2048]",monkey_2_8.22.13/raw bog and tiffs/baseline2/12.oct,TRUE,TRUE,FALSE,monkey_2_8.22.13/raw bog and tiffs/baseline2,monkey_2_8.22.13/'raw bog and tiffs'/baseline2,12,08/22/2013,12:38,OD,5x5,,zixiao,,TRUE
131,2,30,2,TRUE,"[512, 512, 2048]",monkey_2_8.22.13/raw bog and tiffs/baseline2/13.oct,TRUE,TRUE,FALSE,monkey_2_8.22.13/raw bog and tiffs/baseline2,monkey_2_8.22.13/'raw bog and tiffs'/baseline2,13,08/22/2013,12:40,OD,3x3,image flipped,zixiao,,TRUE
132,2,30,2,TRUE,"[512, 512, 2048]",monkey_2_8.22.13/raw bog and tiffs/baseline2/14.oct,TRUE,TRUE,FALSE,monkey_2_8.22.13/raw bog and tiffs/baseline2,monkey_2_8.22.13/'raw bog and tiffs'/baseline2,14,08/22/2013,12:41,OD,3x3,,zixiao,,TRUE
133,2,50,2,TRUE,"[512, 512, 2048]",monkey_2_8.22.13/raw bog and tiffs/baseline2/15.oct,TRUE,TRUE,FALSE,monkey_2_8.22.13/raw bog and tiffs/baseline2,monkey_2_8.22.13/'raw bog and tiffs'/baseline2,15,08/22/2013,12:46,OD,5x5,,zixiao,,TRUE
134,2,50,2,TRUE,"[512, 512, 2048]",monkey_2_8.22.13/raw bog and tiffs/baseline2/16.oct,TRUE,TRUE,FALSE,monkey_2_8.22.13/raw bog and tiffs/baseline2,monkey_2_8.22.13/'raw bog and tiffs'/baseline2,16,08/22/2013,12:49,OD,5x5,,zixiao,,TRUE
135,2,50,2,TRUE,"[512, 512, 2048]",monkey_2_8.22.13/raw bog and tiffs/baseline2/17.oct,TRUE,TRUE,FALSE,monkey_2_8.22.13/raw bog and tiffs/baseline2,monkey_2_8.22.13/'raw bog and tiffs'/baseline2,17,08/22/2013,12:50,OD,3x3,not great,zixiao,,TRUE
136,2,50,2,TRUE,"[512, 512, 2048]",monkey_2_8.22.13/raw bog and tiffs/baseline2/18.oct,TRUE,TRUE,FALSE,monkey_2_8.22.13/raw bog and tiffs/baseline2,monkey_2_8.22.13/'raw bog and tiffs'/baseline2,18,08/22/2013,12:51,OD,3x3,,zixiao,,TRUE
137,2,15,25,TRUE,"[512, 512, 2048]",monkey_2_8.22.13/raw bog and tiffs/highICP/15mmHg/1.oct,TRUE,TRUE,TRUE,monkey_2_8.22.13/raw bog and tiffs/highICP/15mmHg,monkey_2_8.22.13/'raw bog and tiffs'/highICP/15mmHg,1,08/22/2013,1:08,OD,5x5,,zixiao,,TRUE
138,2,15,25,TRUE,"[512, 512, 2048]",monkey_2_8.22.13/raw bog and tiffs/highICP/15mmHg/2.oct,TRUE,TRUE,TRUE,monkey_2_8.22.13/raw bog and tiffs/highICP/15mmHg,monkey_2_8.22.13/'raw bog and tiffs'/highICP/15mmHg,2,08/22/2013,1:11,OD,5x5,good quality- similar to initial scans,zixiao,,TRUE
139,2,15,25,TRUE,"[512, 512, 2048]",monkey_2_8.22.13/raw bog and tiffs/highICP/15mmHg/3.oct,TRUE,TRUE,TRUE,monkey_2_8.22.13/raw bog and tiffs/highICP/15mmHg,monkey_2_8.22.13/'raw bog and tiffs'/highICP/15mmHg,3,08/22/2013,1:13,OD,3x3,,zixiao,,TRUE
140,2,15,25,TRUE,"[512, 512, 2048]",monkey_2_8.22.13/raw bog and tiffs/highICP/15mmHg/4.oct,TRUE,TRUE,TRUE,monkey_2_8.22.13/raw bog and tiffs/highICP/15mmHg,monkey_2_8.22.13/'raw bog and tiffs'/highICP/15mmHg,4,08/22/2013,1:14,OD,3x3,,zixiao,,TRUE
141,2,5,25,TRUE,"[512, 512, 2048]",monkey_2_8.22.13/raw bog and tiffs/highICP/5mmHg/1.oct,TRUE,TRUE,TRUE,monkey_2_8.22.13/raw bog and tiffs/highICP/5mmHg,monkey_2_8.22.13/'raw bog and tiffs'/highICP/5mmHg,1,08/22/2013,1:17,OD,5x5,,zixiao,,TRUE
142,2,5,25,TRUE,"[512, 512, 2048]",monkey_2_8.22.13/raw bog and tiffs/highICP/5mmHg/2.oct,TRUE,TRUE,TRUE,monkey_2_8.22.13/raw bog and tiffs/highICP/5mmHg,monkey_2_8.22.13/'raw bog and tiffs'/highICP/5mmHg,2,08/22/2013,1:18,OD,5x5,can see bowing of RPE,zixiao,,TRUE
143,2,5,24,TRUE,"[512, 512, 2048]",monkey_2_8.22.13/raw bog and tiffs/highICP/5mmHg/3.oct,TRUE,TRUE,TRUE,monkey_2_8.22.13/raw bog and tiffs/highICP/5mmHg,monkey_2_8.22.13/'raw bog and tiffs'/highICP/5mmHg,3,08/22/2013,1:19,OD,3x3,low quality,zixiao,,TRUE
144,2,5,24,TRUE,"[512, 512, 2048]",monkey_2_8.22.13/raw bog and tiffs/highICP/5mmHg/4.oct,TRUE,TRUE,TRUE,monkey_2_8.22.13/raw bog and tiffs/highICP/5mmHg,monkey_2_8.22.13/'raw bog and tiffs'/highICP/5mmHg,4,08/22/2013,1:20,OD,3x3,,zixiao,,TRUE
145,2,30,25,TRUE,"[512, 512, 2048]",monkey_2_8.22.13/raw bog and tiffs/highICP/30mmHg/1.oct,TRUE,TRUE,TRUE,monkey_2_8.22.13/raw bog and tiffs/highICP/30mmHg,monkey_2_8.22.13/'raw bog and tiffs'/highICP/30mmHg,1,08/22/2013,1:25,OD,5x5,poor quality,zixiao,,TRUE
146,2,30,26,TRUE,"[512, 512, 2048]",monkey_2_8.22.13/raw bog and tiffs/highICP/30mmHg/2.oct,TRUE,TRUE,TRUE,monkey_2_8.22.13/raw bog and tiffs/highICP/30mmHg,monkey_2_8.22.13/'raw bog and tiffs'/highICP/30mmHg,2,08/22/2013,1:27,OD,5x5,,zixiao,,TRUE
147,2,30,26,TRUE,"[512, 512, 2048]",monkey_2_8.22.13/raw bog and tiffs/highICP/30mmHg/3.oct,TRUE,TRUE,TRUE,monkey_2_8.22.13/raw bog and tiffs/highICP/30mmHg,monkey_2_8.22.13/'raw bog and tiffs'/highICP/30mmHg,3,08/22/2013,1:28,OD,5x5,,zixiao,,TRUE
148,2,30,26,TRUE,"[512, 512, 2048]",monkey_2_8.22.13/raw bog and tiffs/highICP/30mmHg/4.oct,TRUE,TRUE,TRUE,monkey_2_8.22.13/raw bog and tiffs/highICP/30mmHg,monkey_2_8.22.13/'raw bog and tiffs'/highICP/30mmHg,4,08/22/2013,1:30,OD,3x3,,zixiao,,TRUE
149,2,30,26,TRUE,"[512, 512, 2048]",monkey_2_8.22.13/raw bog and tiffs/highICP/30mmHg/5.oct,TRUE,TRUE,TRUE,monkey_2_8.22.13/raw bog and tiffs/highICP/30mmHg,monkey_2_8.22.13/'raw bog and tiffs'/highICP/30mmHg,5,08/22/2013,1:31,OD,3x3,,zixiao,,TRUE
150,2,50,26,TRUE,"[512, 512, 2048]",monkey_2_8.22.13/raw bog and tiffs/highICP/50mmHg/1.oct,TRUE,TRUE,TRUE,monkey_2_8.22.13/raw bog and tiffs/highICP/50mmHg,monkey_2_8.22.13/'raw bog and tiffs'/highICP/50mmHg,1,08/22/2013,1:32,OD,5x5,,zixiao,,TRUE
151,2,50,26,TRUE,"[512, 512, 2048]",monkey_2_8.22.13/raw bog and tiffs/highICP/50mmHg/2.oct,TRUE,TRUE,TRUE,monkey_2_8.22.13/raw bog and tiffs/highICP/50mmHg,monkey_2_8.22.13/'raw bog and tiffs'/highICP/50mmHg,2,08/22/2013,1:35,OD,5x5,,zixiao,,TRUE
152,2,50,26,TRUE,"[512, 512, 2048]",monkey_2_8.22.13/raw bog and tiffs/highICP/50mmHg/3.oct,TRUE,TRUE,TRUE,monkey_2_8.22.13/raw bog and tiffs/highICP/50mmHg,monkey_2_8.22.13/'raw bog and tiffs'/highICP/50mmHg,3,08/22/2013,1:37,OD,3x3,,zixiao,,TRUE
153,2,50,26,TRUE,"[512, 512, 2048]",monkey_2_8.22.13/raw bog and tiffs/highICP/50mmHg/4.oct,TRUE,TRUE,TRUE,monkey_2_8.22.13/raw bog and tiffs/highICP/50mmHg,monkey_2_8.22.13/'raw bog and tiffs'/highICP/50mmHg,4,08/22/2013,1:38,OD,3x3,,zixiao,,TRUE
154,2,15,10,TRUE,"[512, 512, 2048]",monkey_2_8.22.13/raw bog and tiffs/icp10/15mmHg/1.oct,TRUE,TRUE,TRUE,monkey_2_8.22.13/raw bog and tiffs/icp10/15mmHg,monkey_2_8.22.13/'raw bog and tiffs'/icp10/15mmHg,1,08/22/2013,1:48,OD,5x5,,zixiao,,TRUE
155,2,15,10,TRUE,"[512, 512, 2048]",monkey_2_8.22.13/raw bog and tiffs/icp10/15mmHg/2.oct,TRUE,TRUE,TRUE,monkey_2_8.22.13/raw bog and tiffs/icp10/15mmHg,monkey_2_8.22.13/'raw bog and tiffs'/icp10/15mmHg,2,08/22/2013,1:50,OD,5x5,,zixiao,,TRUE
156,2,15,9,TRUE,"[512, 512, 2048]",monkey_2_8.22.13/raw bog and tiffs/icp10/15mmHg/3.oct,TRUE,TRUE,TRUE,monkey_2_8.22.13/raw bog and tiffs/icp10/15mmHg,monkey_2_8.22.13/'raw bog and tiffs'/icp10/15mmHg,3,08/22/2013,1:51,OD,3x3,,zixiao,,TRUE
157,2,15,9,TRUE,"[512, 512, 2048]",monkey_2_8.22.13/raw bog and tiffs/icp10/15mmHg/4.oct,TRUE,TRUE,TRUE,monkey_2_8.22.13/raw bog and tiffs/icp10/15mmHg,monkey_2_8.22.13/'raw bog and tiffs'/icp10/15mmHg,4,08/22/2013,1:52,OD,3x3,,zixiao,,TRUE
158,2,5,10,TRUE,"[512, 512, 2048]",monkey_2_8.22.13/raw bog and tiffs/icp10/5mmHg/1.oct,TRUE,TRUE,TRUE,monkey_2_8.22.13/raw bog and tiffs/icp10/5mmHg,monkey_2_8.22.13/'raw bog and tiffs'/icp10/5mmHg,1,08/22/2013,1:54,OD,5x5,poor quality,zixiao,,TRUE
159,2,5,9,TRUE,"[512, 512, 2048]",monkey_2_8.22.13/raw bog and tiffs/icp10/5mmHg/2.oct,TRUE,TRUE,TRUE,monkey_2_8.22.13/raw bog and tiffs/icp10/5mmHg,monkey_2_8.22.13/'raw bog and tiffs'/icp10/5mmHg,2,08/22/2013,1:55,OD,5x5,,zixiao,,TRUE
160,2,5,9,TRUE,"[512, 512, 2048]",monkey_2_8.22.13/raw bog and tiffs/icp10/5mmHg/3.oct,TRUE,TRUE,TRUE,monkey_2_8.22.13/raw bog and tiffs/icp10/5mmHg,monkey_2_8.22.13/'raw bog and tiffs'/icp10/5mmHg,3,08/22/2013,1:57,OD,5x5,,zixiao,,TRUE
161,2,5,9,TRUE,"[512, 512, 2048]",monkey_2_8.22.13/raw bog and tiffs/icp10/5mmHg/4.oct,TRUE,TRUE,TRUE,monkey_2_8.22.13/raw bog and tiffs/icp10/5mmHg,monkey_2_8.22.13/'raw bog and tiffs'/icp10/5mmHg,4,08/22/2013,1:58,OD,3x3,,zixiao,,TRUE
162,2,5,10,TRUE,"[512, 512, 2048]",monkey_2_8.22.13/raw bog and tiffs/icp10/5mmHg/5.oct,TRUE,TRUE,TRUE,monkey_2_8.22.13/raw bog and tiffs/icp10/5mmHg,monkey_2_8.22.13/'raw bog and tiffs'/icp10/5mmHg,5,08/22/2013,1:59,OD,3x3,,zixiao,,TRUE
163,2,30,10,TRUE,"[512, 512, 2048]",monkey_2_8.22.13/raw bog and tiffs/icp10/30mmHg/1.oct,TRUE,TRUE,TRUE,monkey_2_8.22.13/raw bog and tiffs/icp10/30mmHg,monkey_2_8.22.13/'raw bog and tiffs'/icp10/30mmHg,1,08/22/2013,2:03,OD,5x5,,zixiao,,TRUE
